2490|25|
2494|2500|
2496|1|
2498|1|
2500|1|
2502|1|
2504|1|
2506|1|
2508|1|
2510|50|
2512|80|
2522|100|
2524|30|
2526|30|
2528|10|
2530|10|
2532|10|
2538|20|
2542|25|
2544|2|
2546|2|
2548|2|
2550|2|
2552|2|
2554|600|
2558|214|
2560|158|
2562|526|
2570|10|
2572|48|
2574|30|
2576|10|
2578|5|
2582|10|
2584|738|
2594|2|
2598|60|
2600|60|
2602|60|
2604|60|
2606|45|
2608|45|
2610|45|
2612|45|
2614|50|
2616|50|
2618|50|
2620|50|
2622|12|
2634|25|
2636|10|
2638|150|
2640|45|
2642|116|
2644|30|
2650|30|
2660|10|
2662|10|
2664|10|
2666|10|
2668|10|
2670|10|
2672|15|
2674|15|
2676|15|
2678|10|
2680|10|
2682|10|
2692|2|
2696|10|
2700|8|
2702|254|
2704|15|
2706|25|
2708|1|
2718|5|
2720|256|
2722|100|
2724|1|
2736|54|
2738|5|
2740|10|
2742|3|
2744|100|
2752|6|
2754|55|
2756|55|
2758|2|
2760|2|
2762|2|
2770|2|
2772|10|
2778|10|
2782|2|
2784|25|
2800|36|
2802|8|
2814|1|
2816|1|
2818|1|
2820|1|
2822|1|
2824|1|
2826|1|
2828|1|
2830|1|
2832|1|
2834|1|
2836|1|
2838|1|
2840|1|
2842|1|
2844|1|
2846|1|
2848|1|
2850|1|
2852|1|
2854|1500|
2866|6|
2868|15|
2870|15|
2872|25|
2874|15|
2876|84|
2878|35|
2880|4|
2882|5|
2884|5|
2886|10|
2888|38|
2890|124|
2900|40|
2904|6|
2906|40|
2908|396|
2910|56|
2912|6|
2926|3|
2928|3|
2930|5|
2932|3|
2934|5|
2936|30|
2938|2|
2940|5|
2942|5|
2944|5|
2946|2|
2954|5|
2956|100|
2958|15|
2960|6|
2972|200|
2974|12|
2976|50|
2980|78|
2982|400|
2984|12|
2986|12|
2998|25|
3008|6|
3010|412|
3040|924|
3042|350|
3046|6|
3048|6|
3050|10|
3052|7|
3054|3|
3056|3|
3060|4|
3066|14|
3068|24|
3070|38|
3074|200|
3076|10|
3086|50|
3090|1|
3100|590|
3104|48|
3106|22|
3112|46|
3114|100|
3118|18|
3120|15|
3124|44|
3130|2000|
3132|100|
3134|200|
3138|2250|
3140|174|
3144|100|
3160|180|
3162|402|
3164|4|
3166|68|
3168|50|
3172|20|
3178|322|
3214|500|
3216|10|
3230|30|
3236|500|
3238|148|
3250|20|
3252|10|
3254|35|
3258|1|
3260|1|
3262|1|
3264|1|
3266|1|
3268|1|
3270|1|
3272|15|
3274|3|
3276|25|
3278|25|
3288|50|
3290|72|
3292|10|
3294|25|
3296|75|
3298|26|
3300|300|
3356|60|
3358|2|
3360|150|
3362|150|
3364|150|
3366|150|
3368|150|
3370|200|
3372|285|
3374|285|
3376|285|
3378|285|
3380|285|
3382|75|
3384|75|
3386|75|
3388|100|
3390|100|
3392|75|
3396|4|
3402|30|
3418|200|
3430|2000|
3442|66|
3446|1000|
3462|1230|
3464|20|
3466|4|
3476|446|
3478|1|
3480|1|
3482|1|
3484|1|
3486|1|
3488|1|
3490|1|
3492|1|
3494|1|
3500|1|
3502|1|
3504|1|
3506|1|
3508|1|
3510|1|
3514|95|
3516|200|
3518|4|
3530|1|
3552|8|
3574|6|
3576|566|
3578|10|
3588|206|
3590|9|
3594|35|
3596|140|
3602|25|
3624|25|
3626|50|
3632|18|
3634|2|
3636|16|
3638|14|
3640|6|
3642|8|
3644|22|
3646|4|
3648|30|
3650|10|
3652|30|
3654|8|
3656|58|
3660|100|
3662|2|
3678|2|
3680|118|
3686|252|
3696|1500|
3698|3|
3700|3|
3702|3|
3706|5|
3708|5|
3710|5|
3712|5|
3714|5|
3716|10|
3718|6|
3736|200|
3738|5|
3744|350|
3774|1470|
3776|250|
3778|250|
3780|250|
3788|200|
3790|500|
3792|2|
3812|10|
3832|50|
3844|30|
3846|30|
3848|16|
3850|12|
3852|10|
3858|16|
3862|15|
3864|2|
3866|25|
3872|10|
3874|10|
3876|10|
3878|10|
3880|10|
3886|310|
3894|50|
3900|12|
3912|1000|
3914|20|
3932|2|
3934|4|
3944|75|
3952|6|
3954|2|
3956|4|
3958|10|
3960|4|
3964|10|
3966|10|
3970|8|
3972|2|
3978|6|
3980|10|
3984|20|
3986|10|
3990|2|
3992|6|
3994|6|
4000|2|
4002|2|
4006|10|
4008|10|
4010|10|
4012|2|
4014|4|
4020|10|
4022|10|
4026|10|
4028|10|
4036|4|
4038|6|
4040|10|
4042|10|
4044|6|
4046|2|
4048|6|
4052|2|
4054|10|
4058|10|
4060|6|
4062|4|
4064|70|
4066|10|
4070|2|
4072|6|
4076|2|
4110|2|
4112|10|
4126|22|
4128|3|
4130|285|
4136|36|
4138|75|
4140|35|
4142|125|
4144|25|
4146|50|
4148|50|
4150|900|
4152|10|
4154|5|
4156|32|
4166|200|
4168|500|
4170|146|
4180|300|
4182|400|
4184|32|
4242|125|
4244|6500|
4250|600|
4252|388|
4254|140|
4274|250|
4276|250|
4278|178|
4286|2|
4292|6|
4294|104|
4326|1000|
4328|1500|
4330|1500|
4332|150|
4346|5|
4350|58|
4360|1508|
4362|5|
4402|200|
4404|200|
4406|200|
4408|200|
4412|14|
4414|1500|
4416|1|
4420|1500|
4424|20|
4456|72|
4460|3|
4464|36|
4474|46|
4476|4|
4478|54|
4480|30|
4486|5|
4504|3|
4506|11574|
4508|12|
4510|12|
4512|4|
4514|40|
4528|5|
4532|20|
4534|150|
4536|800|
4548|20|
4550|10|
4554|1294|
4556|800|
4590|125|
4608|640|
4622|400|
4626|1750|
4628|100|
4644|2|
4646|6|
4648|5|
4650|3|
4652|2|
4656|40|
4660|40|
4662|40|
4664|500|
4676|2|
4682|2|
4684|50|
4686|70|
4688|2|
4690|14|
4714|20|
4724|10|
4726|10|
4728|3|
4730|300|
4732|15|
4734|25|
4746|500|
4748|132|
4750|190|
4760|10|
4770|40|
4772|5|
4776|12|
4778|46|
4780|50|
4796|2|
4806|30|
4808|15|
4810|15|
4812|14|
4814|20|
4816|15|
4818|15|
4820|5000|
4822|15|
4824|136|
4826|68|
4828|28|
4840|44|
4860|8|
4862|8|
4864|8|
4866|25|
4868|25|
4870|25|
4880|24|
4892|1000|
4930|16|
4932|8|
4936|44|
4938|22|
4940|184|
4942|1|
4944|1|
4946|40|
4948|556|
4950|25|
4952|70|
4954|6|
4956|2110|
4960|142|
4964|5|
4966|5|
4970|100|
4972|100|
4976|4|
4978|15|
4980|10|
4986|200|
4988|300|
4990|30|
4996|212|
4998|2|
5000|150|
5002|22|
5004|6|
5006|2|
5010|6|
5012|2466|
5018|6|
5020|100|
5022|612|
5078|500|
5080|500|
5082|400|
5084|500|
5088|750|
5112|450|
5118|20|
5120|90|
5122|50|
5154|1500|
5156|4018|
5160|502|
5174|380|
5176|2008|
5190|1000|
5192|1450|
5194|1300|
5196|9|
5200|100|
5206|100|
5208|38|
5210|10|
5212|474|
5214|10|
5216|10|
5218|10|
5220|5|
5222|6|
5224|15|
5226|15|
5228|15|
5230|15|
5232|5|
5234|130|
5248|6|
5264|500|
5266|400|
5268|200|
5276|1260|
5278|262|
5286|16|
5288|10|
5292|6|
5296|2|
5298|10|
5322|150|
5398|5|
5414|100|
5418|18|
5420|18|
5422|100|
5424|300|
5426|95|
5428|5|
5430|5|
5432|5|
5434|5|
5436|15|
5438|35|
5440|6|
5442|20|
5444|20|
5446|10|
5454|150|
5456|200|
5470|2|
5472|2|
5474|2|
5476|2|
5478|2|
5480|8500|
5482|400|
5484|420|
5486|242|
5488|438|
5490|175|
5492|360|
5496|10|
5498|50|
5500|25|
5502|100|
5504|25|
5506|125|
5508|12|
5510|34|
5512|75|
5514|25|
5516|135|
5540|2|
5550|2|
5558|20|
5560|2|
5562|2|
5564|8|
5568|4|
5572|24|
5576|60|
5578|4|
5584|2|
5588|4|
5590|2|
5592|4|
5594|10|
5598|10|
5600|30|
5604|40|
5606|200|
5608|250|
5610|116|
5612|15|
5638|8500|
5642|20|
5644|1|
5646|2500|
5648|2|
5650|1000|
5652|1|
5654|10|
5712|550|
5716|10|
5718|50|
5722|50|
5736|2|
5738|150|
5740|500|
5754|350|
5756|2|
5758|2|
5760|2|
5762|4|
5958|1000|
5960|200|
5962|75|
5964|75|
5966|75|
5968|75|
5970|75|
5972|75|
5974|75|
5976|85|
5986|2|
5988|300|
6004|75|
6006|150|
6008|835|
6016|750|
6036|14|
6040|140|
6042|12|
6044|32|
6056|250|
6058|26|
6064|4000|
6086|500|
6092|100|
6106|6|
6108|25|
6110|88|
6112|6|
6120|250|
6140|25|
6144|300|
6188|6|
6190|10|
6192|10|
6196|10|
6216|4|
6218|4|
6220|2|
6222|5|
6236|4|
6238|4|
6240|30|
6242|6|
6244|16|
6246|30|
6248|10|
6250|6|
6252|30|
6254|8|
6256|10|
6258|30|
6260|316|
6262|844|
6264|50|
6266|100|
6268|30|
6270|225|
6284|100|
6294|800|
6298|60|
6300|750|
6302|50|
6304|150|
6308|6|
6310|8|
6312|2000|
6318|30|
6320|106|
6334|200|
6338|200|
6340|5|
6342|35|
6344|25|
6346|25|
6348|25|
6352|2|
6354|25|
6356|4|
6358|14|
6366|30|
6368|160|
6370|200|
6372|350|
6374|200|
6376|2|
6382|30|
6384|8|
6670|2|
6674|5|
6676|10|
6678|28|
6680|25|
6682|7|
6686|5|
6690|25|
6692|8|
6694|10|
6696|5|
6750|40|
6752|250|
6754|164|
6758|200|
6770|30|
6774|150|
6776|150|
6778|150|
6780|25|
6782|7510|
6784|75|
6786|35|
6788|20|
6790|25|
6792|100|
6794|5|
6796|12|
6798|5|
6800|24|
6804|72|
6806|260|
6814|25|
6816|70|
6818|30|
6820|35|
6826|6|
6828|4|
6830|30|
6832|4|
6834|12|
6836|30|
6840|800|
6842|30|
6844|35|
6848|200|
6854|10|
6892|250|
6926|70|
6928|82|
6930|76|
6932|48|
6934|70|
6936|58|
6940|80|
6942|25|
6944|4|
6946|2750|
6948|500|
6950|3500|
6952|3000|
6966|200|
6968|2|
6982|76|
6996|600|
7022|70|
7024|74|
7026|15|
7028|15|
7030|15|
7032|35|
7034|82|
7036|2|
7038|150|
7040|150|
7042|500|
7044|700|
7060|20|
7080|40|
7082|15|
7084|60|
7086|15|
7088|16|
7090|15|
7092|65|
7094|10|
7098|198|
7100|40|
7104|500|
7106|600|
7108|6|
7110|4|
7112|25|
7114|50|
7118|114|
7120|15|
7122|200|
7124|18|
7126|35|
7128|12|
7132|20|
7134|26|
7136|80|
7138|718|
7142|56|
7144|872|
7146|62|
7148|50|
7150|20|
7152|200|
7156|2|
7166|400|
7192|450|
7196|200|
7198|110|
7200|240|
7204|1000|
7206|542|
7208|50|
7210|125|
7214|200|
7216|120|
7236|2|
7246|6|
7250|15|
7252|55|
7254|100|
7256|135|
7258|12|
7260|50|
7262|10|
7264|10|
7266|10|
7276|12|
7278|8|
7280|8|
7296|6|
7298|12|
7300|200|
7302|8|
7304|75|
7312|20|
7348|8|
7350|20|
7352|6|
7354|30|
7358|86|
7360|50|
7384|200|
7386|150|
7388|25|
7390|750|
7392|38|
7396|66|
7398|40|
7400|40|
7402|70|
7404|100|
7406|100|
7408|35|
7410|50|
7412|300|
7414|20|
7416|1000|
7418|6|
7420|25|
7422|20|
7424|700|
7426|150|
7428|150|
7430|6|
7432|400|
7444|2|
7468|12|
7470|184|
7488|500|
7490|10|
7492|10|
7494|15|
7496|10|
7498|5|
7500|176|
7502|500|
7504|18|
7506|5|
7508|5|
7514|65|
7516|42|
7518|68|
7530|3050|
7532|2|
7558|72|
7560|90|
7562|224|
7564|50|
7566|100|
7568|100|
7570|100|
7572|100|
7574|300|
7576|60|
7578|150|
7582|200|
7584|200|
7612|80|
7614|20|
7616|34|
7618|100|
7634|4|
7636|20|
7642|320|
7644|1000|
7646|486|
7648|62|
7650|400|
7652|130|
7654|172|
7660|850|
7668|20|
7674|38|
7676|200|
7678|200|
7680|200|
7682|200|
7696|150|
7716|25|
7718|10|
7720|13|
7722|14|
7724|26|
7726|90|
7728|400|
7730|15|
7736|1124|
7746|6|
7748|8|
7750|318|
7752|6|
7754|24|
7756|140|
7758|6|
7760|12|
7762|376|
7782|1000|
7818|2|
7820|2|
7822|4|
7824|2|
7826|8|
7828|2500|
7830|8|
7832|3000|
7834|300|
7836|300|
7838|300|
7840|300|
7842|500|
7890|2|
7892|10|
7894|5|
7896|3|
7898|14|
7900|12|
7902|10|
7904|40|
7906|8|
7908|16|
7910|75|
7912|46|
7914|50|
7916|10|
7918|6|
7920|6|
7922|20|
7924|5|
7926|5|
7928|200|
7930|15|
7934|50|
7936|100|
7938|50|
7940|124|
7944|200|
7946|100|
7950|220|
7956|200|
7982|2|
7994|30|
7996|700|
7998|50|
8000|100|
8002|300|
8006|300|
8008|500|
8010|500|
8012|1000|
8016|1110|
8018|54|
8022|112|
8024|100|
8026|100|
8036|130|
8038|16|
8040|82|
8042|30|
8044|200|
8046|548|
8052|10|
8054|800|
8056|388|
8064|4|
8066|5|
8068|2|
8184|6|
8190|35|
8192|300|
8194|50|
8228|1|
8230|1|
8232|1|
8234|1|
8236|1|
8262|2|
8284|3166|
8286|18500|
8288|200|
8290|200|
8292|200|
8294|300|
8296|60|
8298|150|
8302|100|
8304|172|
8310|650|
8312|650|
8314|94|
8328|620|
8352|90|
8356|500|
8358|1250|
8360|5284|
8362|100|
8364|120|
8366|106|
8368|42|
8370|265|
8372|5130|
8374|400|
8418|50|
8420|110|
8422|2|
8428|50000|
8432|200|
8434|200|
8436|200|
8438|200|
8440|2100|
8442|500|
8444|500|
8446|500|
8448|300|
8450|500|
8452|200|
8454|10|
8456|50|
8458|24|
8462|30|
8464|250|
8468|75|
8474|20|
8476|160|
8480|15|
8482|10|
8484|200|
8486|100|
8488|300|
8492|500|
8494|236|
8496|464|
8498|500|
8506|250|
8510|2|
8512|25|
8514|35|
8516|110|
8518|6|
8530|1000|
8536|90|
8550|500|
8554|10|
8574|25|
8576|200|
8578|200|
8580|200|
8582|200|
8584|332|
8586|168|
8588|1500|
8590|10|
8592|10|
8594|10|
8596|15|
8598|15|
8600|10|
8602|10|
8604|14|
8608|10|
8610|4|
8612|6|
8614|4|
8616|25|
8618|10|
8718|20|
8720|10|
8722|26|
8724|25|
8726|1600|
8728|35|
8732|20|
8734|15|
8736|34|
8810|75|
8812|14|
8814|400|
8816|700|
8818|100|
8820|200|
8822|200|
8834|386|
8838|4|
8840|250|
8844|125|
8846|125|
8848|125|
8850|125|
8852|125|
8854|56|
8858|20|
8862|256|
8864|4|
8870|25|
8872|20|
8874|25|
8876|40|
8880|10|
8882|10|
8884|12|
8886|35|
8888|10|
8890|10|
8892|32|
8894|208|
8896|1000|
8898|20|
8900|30|
8902|20|
8904|20|
8906|1000|
8908|40|
8910|200|
8912|100|
8914|70|
8916|60|
8918|10|
8920|3|
8924|10|
8942|220|
8944|1000|
8946|238|
8948|10|
8950|70|
8952|56|
8954|100|
8956|200|
8958|100|
8960|22|
8972|750|
8974|250|
8976|2|
8996|1500|
9000|120|
9002|75|
9004|15|
9008|200|
9010|500|
9012|500|
9014|800|
9016|25|
9032|1500|
9034|56|
9036|6226|
9038|14|
9048|110|
9050|82|
9052|30|
9054|3|
9056|48|
9058|1000|
9060|76|
9064|70|
9066|556|
9068|1470|
9070|7|
9072|550|
9074|100|
9076|70|
9078|400|
9082|200|
9084|30|
9086|70|
9088|26|
9092|124|
9094|250|
9096|30|
9098|382|
9100|75|
9114|966|
9116|300|
9118|200|
9120|150|
9122|300|
9124|250|
9132|5|
9134|8|
9136|14|
9138|500|
9144|50|
9146|18|
9148|15|
9150|36|
9152|26|
9154|14|
9156|446|
9158|18|
9160|46|
9166|1000|
9168|50|
9172|78|
9174|20|
9176|100|
9178|500|
9180|56|
9182|300|
9184|110|
9188|50|
9190|68|
9192|500|
9194|50|
9206|35|
9208|56|
9210|500|
9236|200|
9238|700|
9252|150|
9254|200|
9256|250|
9258|25|
9260|7|
9262|85|
9272|150|
9280|12|
9282|40|
9292|25|
9294|25|
9304|150|
9314|1924|
9316|98|
9318|200|
9320|300|
9322|748|
9324|4|
9326|5000|
9332|5|
9334|12|
9336|6|
9338|8|
9340|6|
9342|4|
9344|20000|
9348|200|
9350|90|
9352|30|
9354|128|
9356|14|
9360|16|
9362|75|
9364|2|
9366|6|
9370|450|
9374|250|
9376|1510|
9378|532|
9394|300|
9396|182|
9408|50|
9414|500|
9416|50|
9418|15|
9420|3000|
9422|500|
9424|20|
9428|30|
9430|90|
9434|160|
9442|500|
9444|1000|
9446|300|
9448|350|
9450|200|
9452|20|
9454|1000|
9462|15|
9464|20|
9478|10|
9490|500|
9492|300|
9494|400|
9498|100|
9500|350|
9502|4|
9504|20|
9506|26|
9508|12|
9510|10|
9512|12|
9514|4|
9516|25|
9518|1000|
9520|1000|
9522|2|
9524|1450|
9532|1500|
9534|1300|
9536|1500|
9538|3000|
9540|500|
9544|950|
9546|4250|
9548|200000|
9550|105000|
9552|4000|
9554|30000|
9556|7000|
9574|160000|
9576|10000|
9590|2000|
9592|5000|
9594|4430|
9596|2725|
9598|965|
9606|400|
9608|24|
9610|578|
9612|10|
9618|86|
9620|68|
9632|25|
9634|10|
9636|4250|
9642|4000|
9648|300|
9650|354|
9652|15|
9654|88|
9656|42|
9660|40|
9670|12|
9692|12|
9694|25|
9696|4|
9698|124|
9702|95|
9704|25|
9706|50|
9710|200|
9712|100|
9714|16|
9716|750|
9728|100|
9730|5500|
9732|10|
9734|108|
9736|144|
9738|200|
9742|54|
9744|4|
9746|5|
9758|1500|
9760|80|
9766|600000|
9768|800|
9770|50000|
9772|80000|
9780|300|
9784|13408|
9786|225000|
9788|25|
9790|50|
9792|48|
9794|25|
9796|44|
9798|42|
9814|60|
9818|54|
9822|56|
9824|28|
9830|100000|
9840|4000|
9842|2370|
9848|50|
9850|25000|
9862|9000|
9864|6500|
9866|10000|
9868|8000|
9870|3500|
9874|9000|
9876|3000|
9884|50000|
9886|1000|
9896|5454|
9906|55000|
9908|145000|
9912|3000|
9920|200000|
9940|300|
9944|500|
9952|10|
9954|10|
9956|10|
9958|10|
9966|10|
9968|10|
9970|10|
9972|10|
9978|10|
9998|950|
10006|50|
10024|200|
10026|102|
10028|50|
10030|50|
10032|55|
10034|50|
10036|22|
10038|6|
10040|20|
10042|18|
10044|22|
10052|416|
10054|200|
10064|96|
10066|116|
10068|130|
10070|246|
10080|55|
10082|130|
10084|50|
10086|50|
10090|25|
10092|30|
10094|700|
10096|50|
10098|50|
10100|75|
10102|15|
10104|200|
10106|200|
10108|200|
10110|200|
10112|20|
10118|30000|
10122|350000|
10124|100000|
10126|231110|
10128|400|
10130|700|
10132|500|
10134|6|
10136|6|
10138|6|
10140|12|
10142|200|
10144|100|
10146|6|
10148|200|
10150|6|
10158|5|
10160|100|
10162|100|
10164|12|
10166|150|
10168|200|
10170|44|
10172|60|
10174|50|
10178|134|
10180|38|
10182|300|
10184|300|
10186|216|
10188|300|
10194|60|
10204|10|
10206|15|
10210|200|
10212|45|
10214|150|
10216|70|
10222|14|
10224|70|
10226|50|
10230|400|
10232|15|
10236|56|
10246|300|
10248|14|
10250|18|
10252|3100|
10256|50|
10260|45|
10262|1860|
10266|190000|
10274|50|
10276|25|
10278|58|
10282|2|
10284|100|
10286|150|
10288|100|
10292|2|
10296|150|
10330|80|
10332|150|
10334|60|
10336|60|
10338|100|
10340|35|
10342|5|
10344|5|
10346|10|
10348|5|
10358|4400|
10388|310|
10390|64|
10392|40|
10402|900|
10404|400|
10406|1000|
10412|250|
10414|75|
10416|30|
10418|4|
10420|5|
10422|25|
10424|1000|
10426|200|
10428|40|
10430|40|
10436|1000|
10438|424|
10440|45|
10442|24|
10454|8|
10492|150|
10494|250|
10496|500|
10498|600|
10502|38|
10504|188|
10506|1000|
10510|15|
10520|50|
10522|15|
10524|40|
10526|250|
10534|70|
10542|2000|
10548|50|
10550|250|
10552|5|
10562|48|
10564|25|
10566|10|
10570|20|
10576|900|
10578|25|
10580|45|
10588|25|
10590|5|
10592|15|
10594|900|
10600|30|
10602|30|
10604|30|
10606|30|
10608|30|
10610|30|
10612|30|
10614|30|
10618|300|
10622|100|
10624|44|
10626|116|
10630|2|
10632|130|
10634|5000|
10638|125|
10648|50|
10650|60|
10652|146|
10656|4|
10662|10|
10666|200|
10670|10|
10674|1750|
10676|100|
10678|100|
10680|500|
10686|1900|
10688|240|
10690|125|
10692|52|
10704|4|
10706|15|
10712|6|
10718|120|
10722|1014|
10724|1410|
10726|100|
10728|500|
10738|800|
10740|300|
10748|500|
10750|500|
10752|500|
10754|40|
10760|600|
10762|1500|
10770|120|
10772|104|
10774|20|
10778|10|
10780|16|
10782|20|
10798|45|
10800|14|
10802|130|
10804|25|
10810|1000|
10812|8|
10816|40|
10822|35|
10824|1870|
10844|2|
10846|10|
10854|8|
10878|54|
10886|70|
10888|238|
10892|134|
10894|160|
10898|25|
10900|10|
10902|5|
10904|220|
10914|750|
10922|118|
10926|922|
10952|400|
10954|400|
10956|750|
10958|400|
10960|1400|
10990|44|
10994|34|
10996|8|
10998|8|
11000|48|
11004|54|
11006|450|
11008|2500|
11010|70|
11012|3000|
11014|30|
11016|140|
11018|3|
11020|76|
11022|10|
11024|5|
11026|50|
11028|6|
11030|52|
11046|6|
11048|26|
11050|1146|
11052|10|
11060|860|
11062|14|
11064|10|
11066|2|
11070|8|
11076|220|
11078|32|
11080|42|
11082|42|
11084|860|
